Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type Name,Coffee Type,Roast Type Full,Roast Type,Size, Unit Price , Sales ,Loyalty Card
DZI-35365-596,02-Nov-2021,54798-14109-HC,E-M-0.2,2,Odelia Skerme,hrainforthn2@blog.com,United States,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $8.25 ,Yes
XIR-88982-743,10-Jul-2021,00852-54571-WP,E-M-0.2,2,De Drewitt,nkrimmerne@bbb.org,United States,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $8.25 ,Yes
VUC-72395-865,07-Oct-2021,13321-57602-GK,A-D-0.5,6,Adelheid Gladhill,ddrewittnf@mapquest.com,United States,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $35.82 ,Yes
BQJ-44755-910,28-Feb-2020,75006-89922-VW,E-D-2.5,6,Murielle Lorinez,agladhillng@stanford.edu,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $167.67 ,No
JKC-64636-831,05-Jul-2022,52098-80103-FD,A-M-2.5,2,Edin Mathe,mlorineznh@whitehouse.gov,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $51.75 ,Yes
ZKI-78561-066,21-Sep-2021,60121-12432-VU,A-D-0.2,3,Mordy Van Der Vlies,,United States,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $8.96 ,Yes
IMP-12563-728,03-Jan-2019,68346-14810-UA,E-L-0.5,6,Spencer Wastell,mvannj@wikipedia.org,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $53.46 ,No
MZL-81126-390,08-Mar-2022,48464-99723-HK,A-L-0.2,6,Jemimah Ethelston,,United States,Arabica,Ara,Light,L,0.2 kg, $3.89 , $23.31 ,Yes
MZL-81126-390,08-Mar-2022,48464-99723-HK,A-M-0.2,2,Jemimah Ethelston,,United States,Arabica,Ara,Medium,M,0.2 kg, $3.38 , $6.75 ,Yes
TVF-57766-608,10-Mar-2020,88420-46464-XE,L-D-0.5,1,Perice Eberz,bjevonnm@feedburner.com,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $7.77 ,Yes
RUX-37995-892,27-Nov-2021,37762-09530-MP,L-D-2.5,4,Bear Gaish,peberznn@woothemes.com,United States,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $119.14 ,Yes
AVK-76526-953,04-Mar-2021,47268-50127-XY,A-D-1,2,Lynnea Danton,bgaishno@altervista.org,United States,Arabica,Ara,Dark,D,1.0 kg, $9.95 , $19.90 ,No
RIU-02231-623,16-Nov-2021,25544-84179-QC,R-L-0.5,5,Skipton Morrall,ldantonnp@miitbeian.gov.cn,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $35.85 ,Yes
WFK-99317-827,16-Jun-2019,32058-76765-ZL,L-D-2.5,3,Devan Crownshaw,smorrallnq@answers.com,United States,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $89.36 ,No
SFD-00372-284,19-Jul-2020,54798-14109-HC,L-M-0.2,2,Odelia Skerme,hrainforthn2@blog.com,United States,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $8.73 ,Yes
SXC-62166-515,28-Feb-2020,69171-65646-UC,R-L-2.5,5,Joceline Reddoch,kwesselns@wikispaces.com,United States,Robusta,Rob,Light,L,2.5 kg, $27.49 , $137.43 ,No
YIE-87008-621,22-Jun-2019,22503-52799-MI,L-M-0.5,4,Shelley Titley,jreddochnt@sun.com,United States,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $34.92 ,No
HRM-94548-288,08-Sep-2019,08934-65581-ZI,A-L-2.5,6,Redd Simao,stitleynu@whitehouse.gov,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $178.71 ,No
UJG-34731-295,26-May-2022,15764-22559-ZT,A-M-2.5,1,Cece Inker,rsimaonv@simplemachines.org,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $25.88 ,No
TWD-70988-853,03-Dec-2019,87519-68847-ZG,L-D-1,6,Noel Chisholm,,United States,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $77.70 ,Yes
CIX-22904-641,17-Sep-2019,78012-56878-UB,R-M-1,1,Grazia Oats,nchisholmnx@example.com,United States,Robusta,Rob,Medium,M,1.0 kg, $9.95 , $9.95 ,Yes
DLV-65840-759,31-May-2022,77192-72145-RG,L-M-1,2,Meade Birkin,goatsny@live.com,United States,Liberica,Lib,Medium,M,1.0 kg, $14.55 , $29.10 ,Yes
RXN-55491-201,21-Oct-2019,86071-79238-CX,R-L-0.2,6,Ronda Pyson,mbirkinnz@java.com,Ireland,Robusta,Rob,Light,L,0.2 kg, $3.59 , $21.51 ,No
UHK-63283-868,24-Apr-2022,16809-16936-WF,A-M-0.5,1,Modesty MacConnechie,cweondo8@theglobeandmail.com,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $6.75 ,Yes
PJC-31401-893,13-Jan-2021,11212-69985-ZJ,A-D-0.5,3,Rafaela Treacher,,Ireland,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $17.91 ,No
HHO-79903-185,19-Aug-2022,53893-01719-CL,A-L-2.5,1,Bee Fattorini,rtreachero2@usa.gov,Ireland,Arabica,Ara,Light,L,2.5 kg, $29.79 , $29.79 ,Yes
YWM-07310-594,02-Mar-2019,66028-99867-WJ,E-M-0.5,5,Margie Palleske,bfattorinio3@quantcast.com,United States,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $41.25 ,Yes
FHD-94983-982,21-Jan-2020,62839-56723-CH,R-M-0.5,3,Alexina Randals,mpalleskeo4@nyu.edu,United States,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $17.91 ,Yes
WQK-10857-119,21-Sep-2021,96849-52854-CR,E-D-0.5,1,Filip Antcliffe,,Ireland,Excelsa,Exc,Dark,D,0.5 kg, $7.29 , $7.29 ,Yes
DXA-50313-073,30-Aug-2019,19755-55847-VW,E-L-1,2,Peyter Matignon,fantcliffeo6@amazon.co.jp,United Kingdom,Excelsa,Exc,Light,L,1.0 kg, $14.85 , $29.70 ,Yes
ONW-00560-570,25-Feb-2019,32900-82606-BO,A-M-1,2,Claudie Weond,pmatignono7@harvard.edu,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $22.50 ,No
BRJ-19414-277,17-Sep-2019,16809-16936-WF,R-M-0.2,4,Modesty MacConnechie,cweondo8@theglobeandmail.com,United States,Robusta,Rob,Medium,M,0.2 kg, $2.99 , $11.94 ,Yes
MIQ-16322-908,03-Aug-2019,20118-28138-QD,A-L-1,2,Jaquenette Skentelbery,mmacconnechieo9@reuters.com,United States,Arabica,Ara,Light,L,1.0 kg, $12.95 , $25.90 ,No
MVO-39328-830,26-Feb-2021,84057-45461-AH,L-M-0.5,5,Orazio Comber,jskentelberyoa@paypal.com,Ireland,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $43.65 ,No
MVO-39328-830,26-Feb-2021,84057-45461-AH,A-L-0.5,6,Orazio Comber,jskentelberyoa@paypal.com,Ireland,Arabica,Ara,Light,L,0.5 kg, $7.77 , $46.62 ,No
NTJ-88319-746,03-Aug-2021,90882-88130-KQ,L-L-0.5,3,Zachary Tramel,dbramoc@ifeng.com,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $28.53 ,No
LCY-24377-948,07-May-2021,21617-79890-DD,R-L-2.5,1,Izaak Primak,ztramelod@netlog.com,United States,Robusta,Rob,Light,L,2.5 kg, $27.49 , $27.49 ,Yes
FWD-85967-769,14-Jun-2019,20256-54689-LO,E-D-0.2,3,Brittani Thoresbie,,United States,Excelsa,Exc,Dark,D,0.2 kg, $3.65 , $10.94 ,No
KTO-53793-109,21-Nov-2019,17572-27091-AA,R-L-0.2,2,Constanta Hatfull,,United States,Robusta,Rob,Light,L,0.2 kg, $3.59 , $7.17 ,No
OCK-89033-348,31-Mar-2021,82300-88786-UE,A-L-0.2,6,Bobbe Castagneto,chatfullog@ebay.com,United States,Arabica,Ara,Light,L,0.2 kg, $3.89 , $23.31 ,Yes
GPZ-36017-366,01-Jul-2019,65732-22589-OW,A-D-2.5,5,Kippie Marrison,soliffeop@yellowbook.com,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $114.43 ,Yes
BZP-33213-637,05-May-2020,77175-09826-SF,A-M-2.5,3,Lindon Agnolo,cswatmanoi@cbslocal.com,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $77.63 ,Yes
WFH-21507-708,20-Apr-2020,07237-32539-NB,R-D-0.5,1,Delainey Kiddy,lagnolooj@pinterest.com,United States,Robusta,Rob,Dark,D,0.5 kg, $5.37 , $5.37 ,Yes
HST-96923-073,18-Jul-2019,54722-76431-EX,R-D-2.5,6,Helli Petroulis,dkiddyok@fda.gov,Ireland,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $123.51 ,No
ENN-79947-323,18-Nov-2021,67847-82662-TE,L-M-0.5,2,Marty Scholl,hpetroulisol@state.tx.us,United States,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $17.46 ,No
BHA-47429-889,20-Jun-2020,51114-51191-EW,E-L-0.2,3,Kienan Ferson,mschollom@taobao.com,United States,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $13.37 ,No
SZY-63017-318,06-Apr-2021,91809-58808-TV,A-L-0.2,2,Blake Kelloway,kfersonon@g.co,United States,Arabica,Ara,Light,L,0.2 kg, $3.89 , $7.77 ,Yes
LCU-93317-340,17-Jun-2019,84996-26826-DK,R-D-0.2,1,Scarlett Oliffe,bkellowayoo@omniture.com,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $2.69 ,Yes
UOM-71431-481,26-Mar-2022,65732-22589-OW,R-D-2.5,1,Kippie Marrison,soliffeop@yellowbook.com,United States,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $20.59 ,Yes
PJH-42618-877,30-Sep-2021,93676-95250-XJ,A-D-2.5,5,Celestia Dolohunty,kmarrisonoq@dropbox.com,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $114.43 ,Yes
XED-90333-402,19-Jun-2019,28300-14355-GF,E-M-0.2,5,Patsy Vasilenko,cdolohuntyor@dailymail.co.uk,United Kingdom,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $20.63 ,No
IKK-62234-199,31-Mar-2022,91190-84826-IQ,L-L-0.5,6,Raphaela Schankelborg,pvasilenkoos@addtoany.com,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $57.06 ,Yes
KAW-95195-329,04-Jul-2020,34570-99384-AF,R-D-2.5,4,Sharity Wickens,rschankelborgot@ameblo.jp,Ireland,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $82.34 ,Yes
QDO-57268-842,21-Nov-2021,57808-90533-UE,E-M-2.5,5,Derick Snow,,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $158.13 ,No
IIZ-24416-212,31-May-2021,76060-30540-LB,R-D-0.5,6,Baxy Cargen,,United States,Robusta,Rob,Dark,D,0.5 kg, $5.37 , $32.22 ,Yes
AWP-11469-510,11-Apr-2020,76730-63769-ND,E-D-1,2,Ryann Stickler,bcargenow@geocities.jp,United Kingdom,Excelsa,Exc,Dark,D,1.0 kg, $12.15 , $24.30 ,No
KXA-27983-918,15-Sep-2020,96042-27290-EQ,R-L-0.5,5,Daryn Cassius,rsticklerox@printfriendly.com,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $35.85 ,No
VKQ-39009-292,23-Nov-2021,57808-90533-UE,L-M-1,5,Derick Snow,,United States,Liberica,Lib,Medium,M,1.0 kg, $14.55 , $72.75 ,No
PDB-98743-282,23-Jan-2022,51940-02669-OR,L-L-1,3,Skelly Dolohunty,bdanettoz@kickstarter.com,Ireland,Liberica,Lib,Light,L,1.0 kg, $15.85 , $47.55 ,No
SXW-34014-556,27-Jan-2021,99144-98314-GN,R-L-0.2,1,Drake Jevon,,United States,Robusta,Rob,Light,L,0.2 kg, $3.59 , $3.59 ,Yes
QOJ-38788-727,24-Jun-2019,16358-63919-CE,E-M-2.5,5,Hall Ranner,djevonp1@ibm.com,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $158.13 ,No
TGF-38649-658,15-Mar-2020,67743-54817-UT,L-M-0.5,2,Berkly Imrie,hrannerp2@omniture.com,United States,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $17.46 ,No
EAI-25194-209,24-Sep-2021,44601-51441-BH,A-L-2.5,5,Dorey Sopper,bimriep3@addtoany.com,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $148.93 ,No
IJK-34441-720,05-Apr-2019,97201-58870-WB,A-M-0.5,6,Darcy Lochran,dsopperp4@eventbrite.com,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $40.50 ,Yes
ZMC-00336-619,27-Jan-2022,19849-12926-QF,A-M-0.5,4,Lauritz Ledgley,,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $27.00 ,Yes
UPX-54529-618,10-Sep-2021,40535-56770-UM,L-D-1,3,Tawnya Menary,lledgleyp6@de.vu,United States,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $38.85 ,No
DLX-01059-899,06-Jan-2020,74940-09646-MU,R-L-1,5,Gustaf Ciccotti,tmenaryp7@phoca.cz,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $59.75 ,No
MEK-85120-243,15-Mar-2022,06623-54610-HC,R-L-0.2,3,Bobbe Renner,gciccottip8@so-net.ne.jp,United States,Robusta,Rob,Light,L,0.2 kg, $3.59 , $10.76 ,No
NFI-37188-246,08-Sep-2021,89490-75361-AF,A-D-2.5,4,Wilton Jallin,,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $91.54 ,No
BXH-62195-013,11-Nov-2021,94526-79230-GZ,A-M-1,4,Mindy Bogey,wjallinpa@pcworld.com,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $45.00 ,Yes
YLK-78851-470,18-Sep-2019,58559-08254-UY,R-M-2.5,6,Paulie Fonzone,mbogeypb@thetimes.co.uk,United States,Robusta,Rob,Medium,M,2.5 kg, $22.89 , $137.31 ,Yes
DXY-76225-633,29-Jul-2021,88574-37083-WX,A-M-0.5,1,Merrile Cobbledick,,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $6.75 ,No
UHP-24614-199,20-Mar-2022,67953-79896-AC,A-M-1,4,Antonius Lewry,mcobbledickpd@ucsd.edu,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $45.00 ,No
HBY-35655-049,04-May-2020,69207-93422-CQ,E-D-2.5,3,Isis Hessel,alewrype@whitehouse.gov,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $83.84 ,Yes
DCE-22886-861,05-Apr-2021,56060-17602-RG,E-D-0.2,1,Harland Trematick,ihesselpf@ox.ac.uk,Ireland,Excelsa,Exc,Dark,D,0.2 kg, $3.65 , $3.65 ,Yes
QTG-93823-843,12-Jan-2022,46859-14212-FI,A-M-0.5,1,Chloris Sorrell,,United Kingdom,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $6.75 ,No
QTG-93823-843,12-Jan-2022,46859-14212-FI,E-D-0.5,3,Chloris Sorrell,,United Kingdom,Excelsa,Exc,Dark,D,0.5 kg, $7.29 , $21.87 ,No
WFT-16178-396,16-Dec-2020,33555-01585-RP,R-D-0.2,5,Quintina Heavyside,otocquepi@abc.net.au,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $13.43 ,Yes
ERC-54560-934,30-May-2022,11932-85629-CU,R-D-2.5,6,Hadley Reuven,qheavysidepj@unc.edu,United States,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $123.51 ,No
RUK-78200-416,09-Nov-2021,36192-07175-XC,L-D-0.2,2,Mitch Attwool,hreuvenpk@whitehouse.gov,United States,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $7.77 ,No
KHK-13105-388,08-Apr-2022,46242-54946-ZW,A-M-1,6,Charin Maplethorp,mattwoolpl@nba.com,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $67.50 ,Yes
NJR-03699-189,08-Oct-2019,95152-82155-VQ,E-D-2.5,1,Goldie Wynes,,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $27.95 ,No
PJV-20427-019,12-Sep-2021,13404-39127-WQ,A-L-2.5,3,Celie MacCourt,gwynespn@dagondesign.com,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $89.36 ,No
UGK-07613-982,28-Jul-2022,57808-90533-UE,A-M-0.5,3,Derick Snow,,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $20.25 ,No
OLA-68289-577,30-Jun-2020,40226-52317-IO,A-M-0.5,5,Evy Wilsone,,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $33.75 ,Yes
TNR-84447-052,09-Jan-2019,34419-18068-AG,E-D-2.5,4,Dolores Duffie,ewilsonepq@eepurl.com,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $111.78 ,No
FBZ-64200-586,12-Jul-2022,51738-61457-RS,E-M-2.5,2,Mathilda Matiasek,dduffiepr@time.com,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $63.25 ,Yes
OBN-66334-505,30-Nov-2020,86757-52367-ON,E-L-0.2,2,Jarred Camillo,mmatiasekps@ucoz.ru,United States,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $8.91 ,Yes
NXM-89323-646,22-Mar-2019,28158-93383-CK,E-D-1,1,Kameko Philbrick,jcamillopt@shinystat.com,United States,Excelsa,Exc,Dark,D,1.0 kg, $12.15 , $12.15 ,Yes
NHI-23264-055,15-Feb-2022,44799-09711-XW,A-D-0.5,4,Mallory Shrimpling,kphilbrickpu@cdc.gov,United States,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $23.88 ,Yes
EQH-53569-934,13-Oct-2020,53667-91553-LT,E-M-1,4,Barnett Sillis,,United States,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $55.00 ,No
XKK-06692-189,27-Dec-2021,86579-92122-OC,R-D-1,3,Brenn Dundredge,bsillispw@istockphoto.com,United States,Robusta,Rob,Dark,D,1.0 kg, $8.95 , $26.85 ,Yes
BYP-16005-016,01-Aug-2021,01474-63436-TP,R-M-2.5,5,Read Cutts,,United States,Robusta,Rob,Medium,M,2.5 kg, $22.89 , $114.43 ,No
LWS-13938-905,18-Nov-2020,90533-82440-EE,A-M-2.5,6,Michale Delves,rcuttspy@techcrunch.com,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $155.25 ,Yes
OLH-95722-362,24-Oct-2021,48553-69225-VX,L-D-0.5,3,Devland Gritton,mdelvespz@nature.com,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $23.31 ,Yes
OLH-95722-362,24-Oct-2021,48553-69225-VX,R-M-2.5,4,Devland Gritton,mdelvespz@nature.com,United States,Robusta,Rob,Medium,M,2.5 kg, $22.89 , $91.54 ,Yes
KCW-50949-318,30-Dec-2019,52374-27313-IV,E-L-1,5,Dell Gut,ccattermullq1@columbia.edu,United States,Excelsa,Exc,Light,L,1.0 kg, $14.85 , $74.25 ,Yes
JGZ-16947-591,02-Feb-2021,14264-41252-SL,L-L-0.2,6,Willy Pummery,dgutq2@umich.edu,United States,Liberica,Lib,Light,L,0.2 kg, $4.76 , $28.53 ,No
LXS-63326-144,16-May-2021,35367-50483-AR,R-L-0.5,2,Geoffrey Siuda,wpummeryq3@topsy.com,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $14.34 ,Yes
CZG-86544-655,23-Apr-2022,69443-77665-QW,A-L-0.5,2,Henderson Crowne,gsiudaq4@nytimes.com,Ireland,Arabica,Ara,Light,L,0.5 kg, $7.77 , $15.54 ,Yes
WFV-88138-247,25-Sep-2021,63411-51758-QC,R-L-1,3,Vernor Pawsey,hcrowneq5@wufoo.com,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $35.85 ,No
RFG-28227-288,07-Jun-2022,68605-21835-UF,A-L-0.5,6,Augustin Waterhouse,vpawseyq6@tiny.cc,United States,Arabica,Ara,Light,L,0.5 kg, $7.77 , $46.62 ,No
QAK-77286-758,11-Aug-2020,34786-30419-XY,R-L-0.5,5,Fanchon Haughian,awaterhouseq7@istockphoto.com,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $35.85 ,No
CZD-56716-840,28-Feb-2019,15456-29250-RU,L-D-2.5,4,Jaimie Hatz,fhaughianq8@1688.com,United States,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $119.14 ,No
UBI-59229-277,11-Sep-2019,00886-35803-FG,L-D-0.5,3,Edeline Edney,,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $23.31 ,No
WJJ-37489-898,08-Apr-2021,31599-82152-AD,A-M-1,1,Rickie Faltin,,Ireland,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $11.25 ,No
ORX-57454-917,06-Sep-2021,76209-39601-ZR,E-D-2.5,3,Gnni Cheeke,rfaltinqb@topsy.com,United Kingdom,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $83.84 ,Yes
GRB-68838-629,10-Sep-2021,15064-65241-HB,R-L-2.5,4,Gwenni Ratt,gcheekeqc@sitemeter.com,Ireland,Robusta,Rob,Light,L,2.5 kg, $27.49 , $109.94 ,No
SHT-04865-419,22-May-2022,69215-90789-DL,R-L-0.2,4,Johnath Fairebrother,grattqd@phpbb.com,United States,Robusta,Rob,Light,L,0.2 kg, $3.59 , $14.34 ,Yes
UQI-28177-865,18-Sep-2020,04317-46176-TB,R-L-0.2,6,Ingamar Eberlein,,United States,Robusta,Rob,Light,L,0.2 kg, $3.59 , $21.51 ,No
OIB-13664-879,31-Aug-2021,04713-57765-KR,A-M-1,2,Jilly Dreng,ieberleinqf@hc360.com,Ireland,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $22.50 ,Yes
PJS-30996-485,21-Jan-2022,86579-92122-OC,A-L-0.2,1,Brenn Dundredge,bsillispw@istockphoto.com,United States,Arabica,Ara,Light,L,0.2 kg, $3.89 , $3.89 ,Yes
HEL-86709-449,10-Jun-2022,86579-92122-OC,E-D-2.5,1,Brenn Dundredge,bsillispw@istockphoto.com,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $27.95 ,Yes
NCH-55389-562,27-Apr-2019,86579-92122-OC,E-L-2.5,5,Brenn Dundredge,bsillispw@istockphoto.com,United States,Excelsa,Exc,Light,L,2.5 kg, $34.16 , $170.78 ,Yes
NCH-55389-562,27-Apr-2019,86579-92122-OC,R-L-2.5,2,Brenn Dundredge,bsillispw@istockphoto.com,United States,Robusta,Rob,Light,L,2.5 kg, $27.49 , $54.97 ,Yes
NCH-55389-562,27-Apr-2019,86579-92122-OC,E-L-1,1,Brenn Dundredge,bsillispw@istockphoto.com,United States,Excelsa,Exc,Light,L,1.0 kg, $14.85 , $14.85 ,Yes
NCH-55389-562,27-Apr-2019,86579-92122-OC,A-L-0.2,2,Brenn Dundredge,bsillispw@istockphoto.com,United States,Arabica,Ara,Light,L,0.2 kg, $3.89 , $7.77 ,Yes
GUG-45603-775,06-Feb-2022,40959-32642-DN,L-L-0.2,5,Rhodie Strathern,ltoffanoqm@tripadvisor.com,United States,Liberica,Lib,Light,L,0.2 kg, $4.76 , $23.78 ,Yes
KJB-98240-098,30-Jan-2022,77746-08153-PM,L-L-1,5,Chad Miguel,rstrathernqn@devhub.com,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $79.25 ,Yes
JMS-48374-462,23-Nov-2020,49667-96708-JL,A-D-2.5,2,Florinda Matusovsky,cmiguelqo@exblog.jp,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $45.77 ,Yes
YIT-15877-117,13-Apr-2022,24155-79322-EQ,R-D-1,1,Morly Rocks,,Ireland,Robusta,Rob,Dark,D,1.0 kg, $8.95 , $8.95 ,Yes
YVK-82679-655,07-Jan-2021,95342-88311-SF,R-M-0.5,4,Yuri Burrells,mrocksqq@exblog.jp,United States,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $23.88 ,Yes
TYH-81940-054,04-Feb-2020,69374-08133-RI,E-L-0.2,5,Cleopatra Goodrum,yburrellsqr@vinaora.com,United States,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $22.28 ,No
HTY-30660-254,16-Sep-2019,83844-95908-RX,R-M-1,3,Joey Jefferys,cgoodrumqs@goodreads.com,United States,Robusta,Rob,Medium,M,1.0 kg, $9.95 , $29.85 ,Yes
GPW-43956-761,26-Jan-2019,09667-09231-YM,E-L-0.5,6,Bearnard Wardell,jjefferysqt@blog.com,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $53.46 ,Yes
DWY-56352-412,19-Feb-2021,55427-08059-DF,R-D-0.2,1,Zeke Walisiak,bwardellqu@adobe.com,Ireland,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $2.69 ,Yes
PUH-55647-976,22-Mar-2022,06624-54037-BQ,R-M-0.2,2,Wiley Leopold,zwalisiakqv@ucsd.edu,United States,Robusta,Rob,Medium,M,0.2 kg, $2.99 , $5.97 ,No
DTB-71371-705,03-Jul-2019,48544-90737-AZ,L-D-1,1,Chiarra Shalders,wleopoldqw@blogspot.com,United States,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $12.95 ,Yes
ZDC-64769-740,21-Sep-2019,79463-01597-FQ,E-M-0.5,1,Sharl Southerill,cshaldersqx@cisco.com,United States,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $8.25 ,No
TED-81959-419,26-Aug-2019,27702-50024-XC,A-L-2.5,5,Noni Furber,,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $148.93 ,No
FDO-25756-141,03-Aug-2021,57360-46846-NS,A-L-2.5,3,Dinah Crutcher,nfurberqz@jugem.jp,Ireland,Arabica,Ara,Light,L,2.5 kg, $29.79 , $89.36 ,Yes
HKN-31467-517,24-Oct-2021,84045-66771-SL,L-M-1,6,Charlean Keave,,United States,Liberica,Lib,Medium,M,1.0 kg, $14.55 , $87.30 ,No
POF-29666-012,01-Apr-2019,46885-00260-TL,R-D-0.5,1,Sada Roseborough,ckeaver1@ucoz.com,United States,Robusta,Rob,Dark,D,0.5 kg, $5.37 , $5.37 ,Yes
IRX-59256-644,08-Dec-2021,96446-62142-EN,A-D-0.2,3,Clayton Kingwell,sroseboroughr2@virginia.edu,Ireland,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $8.96 ,Yes
LTN-89139-350,27-Jun-2019,07756-71018-GU,R-L-2.5,5,Kacy Canto,ckingwellr3@squarespace.com,United States,Robusta,Rob,Light,L,2.5 kg, $27.49 , $137.43 ,Yes
TXF-79780-017,14-Jul-2020,92048-47813-QB,R-L-1,5,Mab Blakemore,kcantor4@gmpg.org,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $59.75 ,No
ALM-80762-974,23-Mar-2020,84045-66771-SL,A-L-0.5,3,Charlean Keave,,United States,Arabica,Ara,Light,L,0.5 kg, $7.77 , $23.31 ,No
NXF-15738-707,26-Jan-2020,28699-16256-XV,R-D-0.5,2,Javier Causnett,dgooderridger6@lycos.com,United States,Robusta,Rob,Dark,D,0.5 kg, $5.37 , $10.74 ,No
MVV-19034-198,31-May-2020,98476-63654-CG,E-D-2.5,6,Demetris Micheli,,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $167.67 ,Yes
KUX-19632-830,20-Jul-2021,55409-07759-YG,E-D-0.2,6,Chloette Bernardot,,United States,Excelsa,Exc,Dark,D,0.2 kg, $3.65 , $21.87 ,Yes
